season,label,seed,school_ncaa,opp_seed,opp_ncaa
2001,loss,06,Wisconsin,11,Georgia St.
2016,loss,06,Seton Hall,11,Gonzaga
2017,loss,08,Northwestern,01,Gonzaga
2006,loss,14,Xavier,03,Gonzaga
2015,loss,07,Iowa,02,Gonzaga
2017,loss,04,West Virginia,01,Gonzaga
2015,loss,15,North Dakota St.,02,Gonzaga
2009,loss,12,Western Ky.,04,Gonzaga
2015,loss,11,UCLA,02,Gonzaga
2016,loss,03,Utah,11,Gonzaga
2009,loss,13,Akron,04,Gonzaga
2017,loss,07,South Carolina,01,Gonzaga
2006,loss,06,Indiana,03,Gonzaga
2017,loss,16,South Dakota St.,01,Gonzaga
2017,loss,11,Xavier,01,Gonzaga
1987,loss,16,Bucknell,01,Georgetown
2015,loss,13,Eastern Wash.,04,Georgetown
1992,loss,11,South Fla.,06,Georgetown
1990,loss,14,Texas Southern,03,Georgetown
2001,loss,15,Hampton,10,Georgetown
2008,loss,15,UMBC,02,Georgetown
1987,loss,05,Kansas,01,Georgetown
1987,loss,09,Ohio St.,01,Georgetown
2012,loss,14,Belmont,03,Georgetown
2001,loss,07,Arkansas,10,Georgetown
1986,loss,13,Texas Tech,04,Georgetown
1989,loss,02,Indiana,03,Seton Hall
1989,loss,11,Evansville,03,Seton Hall
1989,loss,14,Missouri St.,03,Seton Hall
1989,loss,02,Duke,03,Seton Hall
1989,loss,04,UNLV,03,Seton Hall
2001,loss,02,Iowa St.,15,Hampton
1998,loss,08,Tennessee,09,Illinois St.
2015,loss,10,Davidson,07,Iowa
2001,loss,08,Georgia Tech,09,Saint Joseph's
2001,loss,04,Indiana,13,Kent St.
1999,loss,07,Washington,10,Miami (OH)
1999,loss,02,Utah,10,Miami (OH)
1994,loss,11,Louisiana,06,Marquette
1994,loss,03,Kentucky,06,Marquette
2013,loss,05,VCU,04,Michigan
2009,loss,07,Clemson,10,Michigan
2011,loss,09,Tennessee,08,Michigan
2013,loss,03,Florida,04,Michigan
1986,loss,15,Akron,02,Michigan
2013,loss,04,Syracuse,04,Michigan
2013,loss,13,South Dakota St.,04,Michigan
2013,loss,01,Kansas,04,Michigan
2005,loss,04,Boston College,12,Milwaukee
2005,loss,05,Alabama,12,Milwaukee
2013,loss,06,UCLA,11,Minnesota
1999,loss,08,Villanova,09,Ole Miss
1995,loss,09,Indiana,08,Missouri
1987,loss,04,Clemson,13,Missouri St.
1995,loss,04,Utah,05,Mississippi St.
1995,loss,12,Santa Clara,05,Mississippi St.
2002,loss,14,McNeese,03,Mississippi St.
1988,loss,03,NC State,14,Murray St.
1986,loss,11,Iowa,06,NC State
1986,loss,14,Little Rock,06,NC State
2012,loss,06,San Diego St.,11,NC State
2012,loss,03,Georgetown,11,NC State
2004,loss,14,Louisiana,03,NC State
1985,loss,14,Nevada,03,NC State
1985,loss,07,Alabama,03,NC State
1986,loss,07,Iowa St.,06,NC State
1985,loss,11,UTEP,03,NC State
1992,loss,13,Louisiana,12,New Mexico St.
1992,loss,05,DePaul,12,New Mexico St.
2012,loss,04,Michigan,13,Ohio
2012,loss,12,South Fla.,13,Ohio
1990,loss,16,Towson,01,Oklahoma
1999,loss,04,Arizona,13,Oklahoma
2009,loss,15,Morgan St.,02,Oklahoma
2009,loss,10,Michigan,02,Oklahoma
1999,loss,05,Charlotte,13,Oklahoma
2009,loss,03,Syracuse,02,Oklahoma
2005,loss,15,Southeastern La.,02,Oklahoma St.
1993,loss,12,Marquette,05,Oklahoma St.
2005,loss,07,Southern Ill.,02,Oklahoma St.
1987,loss,03,Illinois,14,Austin Peay
2014,loss,08,Colorado,09,Pittsburgh
2006,loss,12,Kent St.,05,Pittsburgh
1991,loss,11,Georgia,06,Pittsburgh
1988,loss,15,Eastern Mich.,02,Pittsburgh
1987,loss,02,Alabama,06,Providence
1997,loss,07,Marquette,10,Providence
1987,loss,11,UAB,06,Providence
1997,loss,14,Chattanooga,10,Providence
1997,loss,02,Duke,10,Providence
1987,loss,14,Austin Peay,06,Providence
1987,loss,01,Georgetown,06,Providence
2011,loss,15,Northern Colo.,02,San Diego St.
2015,loss,09,St. John's (NY),08,San Diego St.
2011,loss,07,Temple,02,San Diego St.
2013,loss,10,Oklahoma,07,San Diego St.
2004,loss,16,UTSA,01,Stanford
2001,loss,16,UNCG,01,Stanford
2014,loss,02,Kansas,10,Stanford
2002,loss,09,Western Ky.,08,Stanford
2003,loss,13,San Diego,04,Stanford
2001,loss,05,Cincinnati,01,Stanford
2001,loss,09,Saint Joseph's,01,Stanford
2000,loss,16,South Carolina St.,01,Stanford
2014,loss,07,New Mexico,10,Stanford
2000,loss,13,Louisiana,04,Tennessee
2000,loss,05,UConn,04,Tennessee
2007,loss,04,Virginia,05,Tennessee
2007,loss,12,Long Beach St.,05,Tennessee
2000,loss,06,Miami (FL),07,Tulsa
2000,loss,10,UNLV,07,Tulsa
2000,loss,02,Cincinnati,07,Tulsa
2007,loss,14,Penn,03,Texas A&M
2007,loss,06,Louisville,03,Texas A&M
2010,loss,12,Utah St.,05,Texas A&M
2016,loss,05,Purdue,12,Little Rock
1986,loss,03,Notre Dame,14,Little Rock
1995,loss,08,Missouri,01,UCLA
2006,loss,10,Alabama,02,UCLA
1992,loss,08,Louisville,01,UCLA
1995,loss,05,Mississippi St.,01,UCLA
1995,loss,02,Arkansas,01,UCLA
1992,loss,16,Robert Morris,01,UCLA
1995,loss,04,Oklahoma St.,01,UCLA
2006,loss,04,LSU,02,UCLA
1995,loss,02,UConn,01,UCLA
2014,loss,12,SFA,04,UCLA
1995,loss,16,FIU,01,UCLA
2006,loss,15,Belmont,02,UCLA
2006,loss,03,Gonzaga,02,UCLA
2014,loss,13,Tulsa,04,UCLA
2015,loss,14,UAB,11,UCLA
2015,loss,06,SMU,11,UCLA
1992,loss,12,New Mexico St.,01,UCLA
2006,loss,01,Memphis,02,UCLA
2003,loss,16,Texas Southern,16,UNC Asheville
1989,loss,12,DePaul,04,UNLV
1985,loss,13,San Diego St.,04,UNLV
1989,loss,01,Arizona,04,UNLV
1989,loss,13,Idaho,04,UNLV
2008,loss,09,Kent St.,08,UNLV
2015,loss,12,SFA,05,Utah
1996,loss,05,Iowa St.,04,Utah
2016,loss,14,Fresno St.,03,Utah
2015,loss,04,Georgetown,05,Utah
1998,loss,01,North Carolina,03,Utah
1999,loss,15,Arkansas St.,02,Utah
1998,loss,14,San Francisco,03,Utah
1998,loss,10,West Virginia,03,Utah
1998,loss,01,Arizona,03,Utah
1998,loss,06,Arkansas,03,Utah
1996,loss,13,Canisius,04,Utah
1995,loss,13,Long Beach St.,04,Utah
1989,loss,10,LSU,07,UTEP
1985,loss,06,Tulsa,11,UTEP
2010,loss,15,Robert Morris,02,Villanova
2008,loss,05,Clemson,12,Villanova
2008,loss,13,Siena,12,Villanova
1996,loss,14,Portland,03,Villanova
1991,loss,12,Louisiana Tech,05,Wake Forest
1996,loss,10,Texas,02,Wake Forest
1996,loss,15,La.-Monroe,02,Wake Forest
1994,loss,12,Col. of Charleston,05,Wake Forest
1996,loss,06,Louisville,02,Wake Forest
2002,loss,10,Pepperdine,07,Wake Forest
1985,loss,03,Duke,11,Boston College
1996,loss,06,Indiana,11,Boston College
2006,loss,13,Pacific,04,Boston College
1985,loss,06,Texas Tech,11,Boston College
2006,loss,12,Montana,04,Boston College
2014,loss,16,Texas Southern,16,Cal Poly
1996,loss,11,Boston College,03,Georgia Tech
1986,loss,10,Villanova,02,Georgia Tech
1996,loss,14,Austin Peay,03,Georgia Tech
1986,loss,15,Marist,02,Georgia Tech
2010,loss,07,Oklahoma St.,10,Georgia Tech
1990,loss,06,Minnesota,04,Georgia Tech
1990,loss,01,Michigan St.,04,Georgia Tech
1991,loss,09,DePaul,08,Georgia Tech
1990,loss,13,ETSU,04,Georgia Tech
1992,loss,10,Houston,07,Georgia Tech
1992,loss,02,Southern California,07,Georgia Tech
1990,loss,05,LSU,04,Georgia Tech
1998,loss,16,Prairie View,01,Kansas
2001,loss,13,CSUN,04,Kansas
2015,loss,15,New Mexico St.,02,Kansas
2009,loss,11,Dayton,03,Kansas
1995,loss,08,Western Ky.,01,Kansas
2010,loss,16,Lehigh,01,Kansas
2001,loss,05,Syracuse,04,Kansas
1995,loss,16,Colgate,01,Kansas
2017,loss,16,UC Davis,01,Kansas
2017,loss,09,Michigan St.,01,Kansas
2009,loss,14,North Dakota St.,03,Kansas
2016,loss,05,Maryland,01,Kansas
2016,loss,09,UConn,01,Kansas
2017,loss,04,Purdue,01,Kansas
1992,loss,16,Howard,01,Kansas
2016,loss,16,Austin Peay,01,Kansas
1985,loss,12,Pittsburgh,05,Louisiana Tech
1985,loss,04,Ohio St.,05,Louisiana Tech
2007,loss,13,Davidson,04,Maryland
1999,loss,15,Valparaiso,02,Maryland
2015,loss,13,Valparaiso,04,Maryland
2016,loss,12,South Dakota St.,05,Maryland
1994,loss,07,Saint Louis,10,Maryland
1988,loss,10,UC Santa Barbara,07,Maryland
1999,loss,10,Creighton,02,Maryland
2000,loss,14,Iona,03,Maryland
2016,loss,13,Hawaii,05,Maryland
1994,loss,02,Massachusetts,10,Maryland
2010,loss,13,Houston,04,Maryland
2015,loss,06,Butler,03,Notre Dame
2015,loss,07,Wichita St.,03,Notre Dame
2001,loss,11,Xavier,06,Notre Dame
2002,loss,09,Charlotte,08,Notre Dame
2015,loss,14,Northeastern,03,Notre Dame
2003,loss,09,Utah,01,Kentucky
1988,loss,15,Southern U.,02,Kentucky
2005,loss,07,Cincinnati,02,Kentucky
2005,loss,15,Eastern Ky.,02,Kentucky
1993,loss,08,Utah,01,Kentucky
2005,loss,06,Utah,02,Kentucky
2015,loss,16,Hampton,01,Kentucky
2014,loss,02,Michigan,08,Kentucky
2012,loss,16,Western Ky.,01,Kentucky
1988,loss,07,Maryland,02,Kentucky
2014,loss,04,Louisville,08,Kentucky
2000,loss,12,St. Bonaventure,05,Kentucky
1986,loss,16,Davidson,01,Kentucky
2012,loss,04,Indiana,01,Kentucky
2012,loss,08,Iowa St.,01,Kentucky
2003,loss,05,Wisconsin,01,Kentucky
1993,loss,16,Rider,01,Kentucky
2003,loss,16,IUPUI,01,Kentucky
2012,loss,02,Kansas,01,Kentucky
2015,loss,05,West Virginia,01,Kentucky
1986,loss,05,Alabama,01,Kentucky
1993,loss,03,Florida St.,01,Kentucky
2012,loss,03,Baylor,01,Kentucky
2014,loss,01,Wichita St.,08,Kentucky
2015,loss,08,Cincinnati,01,Kentucky
1993,loss,05,Wake Forest,01,Kentucky
2014,loss,02,Wisconsin,08,Kentucky
2015,loss,03,Notre Dame,01,Kentucky
2014,loss,09,Kansas St.,08,Kentucky
2012,loss,04,Louisville,01,Kentucky
1986,loss,08,Western Ky.,01,Kentucky
1986,loss,12,Xavier,05,Alabama
2002,loss,15,Fla. Atlantic,02,Alabama
1986,loss,04,Illinois,05,Alabama
1994,loss,03,Michigan,01,Arkansas
1989,loss,12,Loyola Marymount,05,Arkansas
1994,loss,12,Tulsa,01,Arkansas
1994,loss,16,N.C. A&T,01,Arkansas
1995,loss,04,Virginia,02,Arkansas
1994,loss,09,Georgetown,01,Arkansas
1995,loss,02,North Carolina,02,Arkansas
1994,loss,02,Arizona,01,Arkansas
1995,loss,07,Syracuse,02,Arkansas
1994,loss,02,Duke,01,Arkansas
1992,loss,14,Murray St.,03,Arkansas
1995,loss,15,Texas Southern,02,Arkansas
1995,loss,06,Memphis,02,Arkansas
1988,loss,09,Bradley,08,Auburn
1999,loss,16,Winthrop,01,Auburn
2000,loss,10,Creighton,07,Auburn
1987,loss,09,San Diego,08,Auburn
1999,loss,09,Oklahoma St.,01,Auburn
2012,loss,10,Xavier,03,Baylor
2012,loss,14,South Dakota St.,03,Baylor
2012,loss,11,Colorado,03,Baylor
2001,loss,07,Wake Forest,10,Butler
2011,loss,04,Wisconsin,08,Butler
2007,loss,04,Maryland,05,Butler
2011,loss,02,Florida,08,Butler
2007,loss,12,Old Dominion,05,Butler
2011,loss,09,Old Dominion,08,Butler
2015,loss,11,Texas,06,Butler
2011,loss,11,VCU,08,Butler
2011,loss,01,Pittsburgh,08,Butler
2011,loss,14,Wofford,03,BYU
1988,loss,13,Charlotte,04,BYU
2011,loss,11,Gonzaga,03,BYU
2002,loss,11,Penn,06,California
2005,loss,10,Iowa,07,Cincinnati
2015,loss,09,Purdue,08,Cincinnati
1997,loss,14,Butler,03,Cincinnati
1992,loss,06,Memphis,04,Cincinnati
1992,loss,05,Michigan St.,04,Cincinnati
1996,loss,15,UNCG,02,Cincinnati
1996,loss,03,Georgia Tech,02,Cincinnati
1992,loss,13,Delaware,04,Cincinnati
1996,loss,07,Temple,02,Cincinnati
1992,loss,09,UTEP,04,Cincinnati
2013,loss,09,Missouri,08,Colorado St.
1989,loss,07,Florida,10,Colorado St.
2009,loss,06,West Virginia,11,Dayton
1987,loss,14,Louisiana Tech,03,DePaul
1987,loss,06,St. John's (NY),03,DePaul
1998,loss,07,St. John's (NY),10,Detroit Mercy
1999,loss,05,UCLA,12,Detroit Mercy
1996,loss,08,Duke,09,Eastern Mich.
2006,loss,02,UCLA,03,Florida
2006,loss,07,Georgetown,03,Florida
2007,loss,02,UCLA,01,Florida
2011,loss,15,UC Santa Barbara,02,Florida
2006,loss,11,George Mason,03,Florida
2007,loss,03,Oregon,01,Florida
2007,loss,05,Butler,01,Florida
2007,loss,16,Jackson St.,01,Florida
2011,loss,03,BYU,02,Florida
2006,loss,01,Villanova,03,Florida
2011,loss,07,UCLA,02,Florida
2007,loss,09,Purdue,01,Florida
2007,loss,01,Ohio St.,01,Florida
2006,loss,14,South Ala.,03,Florida
2006,loss,11,Milwaukee,03,Florida
1993,loss,11,Tulane,03,Florida St.
1993,loss,14,Evansville,03,Florida St.
1993,loss,07,Western Ky.,03,Florida St.
1998,loss,05,TCU,12,Florida St.
2016,loss,04,California,13,Hawaii
2001,loss,04,Kansas,01,Illinois
2001,loss,16,Northwestern St.,01,Illinois
1989,loss,09,Ball St.,01,Illinois
1989,loss,16,McNeese,01,Illinois
1989,loss,04,Louisville,01,Illinois
2001,loss,09,Charlotte,01,Illinois
1989,loss,02,Syracuse,01,Illinois
1986,loss,13,Fairfield,04,Illinois
1988,loss,14,UTSA,03,Illinois
2002,loss,10,Kent St.,05,Indiana
2002,loss,01,Duke,05,Indiana
2002,loss,02,Oklahoma,05,Indiana
1987,loss,10,LSU,01,Indiana
2003,loss,10,Alabama,07,Indiana
1999,loss,11,George Washington,06,Indiana
2012,loss,13,New Mexico St.,04,Indiana
1987,loss,16,Fairfield,01,Indiana
1987,loss,08,Auburn,01,Indiana
1987,loss,01,UNLV,01,Indiana
2012,loss,12,VCU,04,Indiana
2002,loss,12,Utah,05,Indiana
1987,loss,02,Syracuse,01,Indiana
1987,loss,05,Duke,01,Indiana
2002,loss,13,UNCW,05,Indiana
1997,loss,03,Cincinnati,06,Iowa St.
2000,loss,15,Central Conn. St.,02,Iowa St.
2012,loss,09,UConn,08,Iowa St.
2017,loss,12,Nevada,05,Iowa St.
1997,loss,11,Illinois St.,06,Iowa St.
2000,loss,06,UCLA,02,Iowa St.
2000,loss,07,Auburn,02,Iowa St.
2011,loss,12,Utah St.,05,Kansas St.
2012,loss,02,Duke,15,Lehigh
2013,loss,02,Duke,01,Louisville
2017,loss,15,Jacksonville St.,02,Louisville
1988,loss,04,BYU,05,Louisville
2014,loss,13,Manhattan,04,Louisville
2013,loss,04,Michigan,01,Louisville
1989,loss,05,Arkansas,04,Louisville
2014,loss,05,Saint Louis,04,Louisville
2013,loss,08,Colorado St.,01,Louisville
2013,loss,09,Wichita St.,01,Louisville
1988,loss,12,Oregon St.,05,Louisville
2009,loss,09,Siena,01,Louisville
2009,loss,16,Morehead St.,01,Louisville
2013,loss,12,Oregon,01,Louisville
1989,loss,13,Little Rock,04,Louisville
2009,loss,12,Arizona,01,Louisville
2013,loss,16,N.C. A&T,01,Louisville
1986,loss,03,Memphis,11,LSU
1990,loss,12,Villanova,05,LSU
1987,loss,03,DePaul,10,LSU
1986,loss,01,Kentucky,11,LSU
1986,loss,02,Georgia Tech,11,LSU
1987,loss,07,Georgia Tech,10,LSU
1986,loss,06,Purdue,11,LSU
1987,loss,02,Temple,10,LSU
2004,loss,05,Florida,12,Manhattan
2013,loss,11,Saint Mary's (CA),06,Memphis
1995,loss,03,Purdue,06,Memphis
2008,loss,05,Michigan St.,01,Memphis
1985,loss,01,Oklahoma,02,Memphis
2008,loss,16,UT Arlington,01,Memphis
1992,loss,03,Arkansas,06,Memphis
2008,loss,02,Texas,01,Memphis
2008,loss,01,UCLA,01,Memphis
1985,loss,07,UAB,02,Memphis
1985,loss,11,Boston College,02,Memphis
1992,loss,11,Pepperdine,06,Memphis
1986,loss,14,Ball St.,03,Memphis
2008,loss,08,Mississippi St.,01,Memphis
2004,loss,10,South Carolina,07,Memphis
1992,loss,07,Georgia Tech,06,Memphis
1985,loss,15,Penn,02,Memphis
1995,loss,11,Louisville,06,Memphis
2014,loss,03,Duke,14,Mercer
2016,loss,14,Buffalo,03,Miami (FL)
2016,loss,11,Wichita St.,03,Miami (FL)
2008,loss,10,Saint Mary's (CA),07,Miami (FL)
2000,loss,08,Wisconsin,01,Michigan St.
2000,loss,02,Iowa St.,01,Michigan St.
2005,loss,12,Old Dominion,05,Michigan St.
2005,loss,02,Kentucky,05,Michigan St.
2010,loss,06,Tennessee,05,Michigan St.
2005,loss,13,Vermont,05,Michigan St.
2010,loss,04,Maryland,05,Michigan St.
2005,loss,01,Duke,05,Michigan St.
1990,loss,09,UC Santa Barbara,01,Michigan St.
2010,loss,12,New Mexico St.,05,Michigan St.
2009,loss,15,Robert Morris,02,Michigan St.
2013,loss,06,Memphis,03,Michigan St.
2009,loss,10,Southern California,02,Michigan St.
2008,loss,04,Pittsburgh,05,Michigan St.
1990,loss,16,Murray St.,01,Michigan St.
2008,loss,12,Temple,05,Michigan St.
2000,loss,04,Syracuse,01,Michigan St.
2000,loss,08,Utah,01,Michigan St.
2009,loss,03,Kansas,02,Michigan St.
2009,loss,01,Louisville,02,Michigan St.
2000,loss,16,Valparaiso,01,Michigan St.
1992,loss,12,Missouri St.,05,Michigan St.
2009,loss,01,UConn,02,Michigan St.
2010,loss,09,UNI,05,Michigan St.
2017,loss,08,Miami (FL),09,Michigan St.
2000,loss,05,Florida,01,Michigan St.
2013,loss,14,Valparaiso,03,Michigan St.
2017,loss,14,Iona,03,Oregon
2017,loss,07,Michigan,03,Oregon
2007,loss,11,Winthrop,03,Oregon
2013,loss,04,Saint Louis,12,Oregon
2013,loss,05,Oklahoma St.,12,Oregon
2017,loss,01,Kansas,03,Oregon
2017,loss,11,Rhode Island,03,Oregon
2007,loss,07,UNLV,03,Oregon
2007,loss,14,Miami (OH),03,Oregon
1999,loss,03,St. John's (NY),04,Ohio St.
1999,loss,12,Detroit Mercy,04,Ohio St.
2010,loss,10,Georgia Tech,02,Ohio St.
1985,loss,13,Iowa St.,04,Ohio St.
1991,loss,08,Georgia Tech,01,Ohio St.
1999,loss,01,Auburn,04,Ohio St.
1999,loss,13,Murray St.,04,Ohio St.
2010,loss,15,UC Santa Barbara,02,Ohio St.
2006,loss,15,Davidson,02,Ohio St.
1991,loss,16,Towson,01,Ohio St.
1995,loss,14,Green Bay,03,Purdue
1998,loss,15,Delaware,02,Purdue
1998,loss,10,Detroit Mercy,02,Purdue
2007,loss,08,Arizona,09,Purdue
2017,loss,05,Iowa St.,04,Purdue
2017,loss,13,Vermont,04,Purdue
2009,loss,08,Ohio St.,09,Siena
1999,loss,02,Maryland,03,St. John's (NY)
1999,loss,14,Samford,03,St. John's (NY)
1999,loss,06,Indiana,03,St. John's (NY)
1987,loss,11,Wichita St.,06,St. John's (NY)
1991,loss,01,Ohio St.,04,St. John's (NY)
1991,loss,13,Northern Ill.,04,St. John's (NY)
1991,loss,05,Texas,04,St. John's (NY)
2014,loss,12,NC State,05,Saint Louis
2013,loss,13,New Mexico St.,04,Saint Louis
2013,loss,11,Middle Tenn.,11,Saint Mary's (CA)
1995,loss,10,Southern Ill.,07,Syracuse
1989,loss,15,Bucknell,02,Syracuse
2001,loss,12,Hawaii,05,Syracuse
2000,loss,13,Samford,04,Syracuse
1989,loss,10,Colorado St.,02,Syracuse
1990,loss,15,Coppin St.,02,Syracuse
2000,loss,05,Kentucky,04,Syracuse
1990,loss,07,Virginia,02,Syracuse
1989,loss,03,Missouri,02,Syracuse
1996,loss,10,Oklahoma,07,Temple
1997,loss,08,Ole Miss,09,Temple
1987,loss,15,Southern U.,02,Temple
2008,loss,15,Austin Peay,02,Texas
2014,loss,10,Arizona St.,07,Texas
2008,loss,03,Stanford,02,Texas
1994,loss,11,Western Ky.,06,Texas
1989,loss,06,Georgia Tech,11,Texas
2008,loss,07,Miami (FL),02,Texas
1991,loss,12,Saint Peter's,05,Texas
2004,loss,09,Charlotte,08,Texas Tech
1985,loss,10,Michigan St.,07,UAB
2017,loss,16,N.C. Central,16,UC Davis
1990,loss,03,Missouri,14,UNI
2010,loss,01,Kansas,09,UNI
2010,loss,08,UNLV,09,UNI
1998,loss,13,Valparaiso,08,Rhode Island
1998,loss,01,Kansas,08,Rhode Island
2017,loss,06,Creighton,11,Rhode Island
1998,loss,09,Murray St.,08,Rhode Island
1992,loss,15,La.-Monroe,02,Southern California
2009,loss,07,Boston College,10,Southern California
1995,loss,01,Kansas,04,Virginia
1990,loss,10,Notre Dame,07,Virginia
1995,loss,13,Nicholls St.,04,Virginia
1995,loss,12,Miami (OH),04,Virginia
2005,loss,04,Syracuse,13,Vermont
2012,loss,05,Wichita St.,12,VCU
2007,loss,06,Notre Dame,11,Winthrop
2003,loss,13,Tulsa,05,Wisconsin
2011,loss,05,Kansas St.,04,Wisconsin
2003,loss,12,Weber St.,05,Wisconsin
2004,loss,11,Richmond,06,Wisconsin
2011,loss,13,Belmont,04,Wisconsin
2007,loss,15,A&M-Corpus Christi,02,Wisconsin
2012,loss,16,Mississippi Val.,16,Western Ky.
1986,loss,09,Nebraska,08,Western Ky.
1995,loss,09,Michigan,08,Western Ky.
1993,loss,02,Seton Hall,07,Western Ky.
1993,loss,10,Memphis,07,Western Ky.
1998,loss,06,Clemson,11,Western Mich.
2015,loss,04,Maryland,05,West Virginia
2015,loss,12,Buffalo,05,West Virginia
1991,loss,03,Nebraska,14,Xavier
2012,loss,07,Notre Dame,10,Xavier
1997,loss,10,Vanderbilt,07,Xavier
2012,loss,15,Lehigh,10,Xavier
1987,loss,04,Missouri,13,Xavier
2009,loss,05,Utah,12,Arizona
2001,loss,01,Illinois,02,Arizona
2001,loss,15,Eastern Ill.,02,Arizona
2006,loss,09,Wisconsin,08,Arizona
2001,loss,10,Butler,02,Arizona
2001,loss,03,Ole Miss,02,Arizona
2009,loss,13,Cleveland St.,12,Arizona
2001,loss,01,Michigan St.,02,Arizona
1989,loss,08,Pittsburgh,09,Ball St.
2001,loss,08,Tennessee,09,Charlotte
1997,loss,13,Miami (OH),04,Clemson
1997,loss,05,Tulsa,04,Clemson
2009,loss,04,Wake Forest,13,Cleveland St.
2012,loss,06,UNLV,11,Colorado
1991,loss,14,Xavier,11,UConn
1996,loss,09,Eastern Mich.,01,UConn
1996,loss,16,Colgate,01,UConn
2016,loss,08,Colorado,09,UConn
1991,loss,06,LSU,11,UConn
2013,loss,10,Cincinnati,07,Creighton
1999,loss,07,Louisville,10,Creighton
2002,loss,08,Notre Dame,01,Duke
1991,loss,04,St. John's (NY),02,Duke
2005,loss,09,Mississippi St.,01,Duke
1991,loss,01,UNLV,02,Duke
1991,loss,07,Iowa,02,Duke
1987,loss,13,Xavier,05,Duke
2005,loss,16,Delaware St.,01,Duke
1991,loss,15,La.-Monroe,02,Duke
1985,loss,14,Pepperdine,03,Duke
2002,loss,16,Winthrop,01,Duke
1987,loss,12,Texas A&M,05,Duke
2013,loss,03,Michigan St.,02,Duke
2013,loss,07,Creighton,02,Duke
1991,loss,03,Kansas,02,Duke
2013,loss,15,Albany (NY),02,Duke
1991,loss,11,UConn,02,Duke
2011,loss,06,St. John's (NY),11,Gonzaga
2006,loss,02,Ohio St.,07,Georgetown
2006,loss,10,UNI,07,Georgetown
1994,loss,08,Illinois,09,Georgetown
1993,loss,15,Tennessee St.,02,Seton Hall
2015,loss,16,Manhattan,16,Hampton
1985,loss,08,Southern California,09,Illinois St.
1993,loss,13,La.-Monroe,04,Iowa
1991,loss,10,ETSU,07,Iowa
2016,loss,10,Temple,07,Iowa
2004,loss,08,Texas Tech,01,Saint Joseph's
2004,loss,16,Liberty,01,Saint Joseph's
2004,loss,04,Wake Forest,01,Saint Joseph's
2002,loss,07,Oklahoma St.,10,Kent St.
2002,loss,03,Pittsburgh,10,Kent St.
2002,loss,02,Alabama,10,Kent St.
1995,loss,05,Arizona,12,Miami (OH)
2003,loss,02,Pittsburgh,03,Marquette
2003,loss,01,Kentucky,03,Marquette
2003,loss,14,Holy Cross,03,Marquette
2003,loss,06,Missouri,03,Marquette
2008,loss,11,Kentucky,06,Marquette
1994,loss,15,Texas St.,02,Massachusetts
1994,loss,06,Texas,03,Michigan
1994,loss,10,Maryland,03,Michigan
2014,loss,15,Wofford,02,Michigan
2014,loss,07,Texas,02,Michigan
2017,loss,02,Louisville,07,Michigan
1994,loss,14,Pepperdine,03,Michigan
2017,loss,10,Oklahoma St.,07,Michigan
2014,loss,11,Tennessee,02,Michigan
2006,loss,06,Oklahoma,11,Milwaukee
1997,loss,16,Texas St.,01,Minnesota
1990,loss,11,UTEP,06,Minnesota
1997,loss,02,UCLA,01,Minnesota
1997,loss,04,Clemson,01,Minnesota
1997,loss,09,Temple,01,Minnesota
1990,loss,02,Syracuse,06,Minnesota
1990,loss,14,UNI,06,Minnesota
2001,loss,14,Iona,03,Ole Miss
2001,loss,06,Notre Dame,03,Ole Miss
1989,loss,14,Creighton,03,Missouri
1989,loss,11,Texas,03,Missouri
2003,loss,11,Southern Ill.,06,Missouri
2006,loss,16,Hampton,16,Monmouth
2006,loss,05,Nevada,12,Montana
2009,loss,16,Alabama St.,16,Morehead St.
1996,loss,13,Princeton,05,Mississippi St.
1996,loss,12,VCU,05,Mississippi St.
2005,loss,08,Stanford,09,Mississippi St.
1996,loss,02,Cincinnati,05,Mississippi St.
1996,loss,01,UConn,05,Mississippi St.
2008,loss,09,Oregon,08,Mississippi St.
2013,loss,16,Liberty,16,N.C. A&T
2014,loss,12,Xavier,12,NC State
2001,loss,16,Winthrop,16,Northwestern St.
2010,loss,03,Georgetown,14,Ohio
1988,loss,08,Auburn,01,Oklahoma
1988,loss,05,Louisville,01,Oklahoma
1988,loss,06,Villanova,01,Oklahoma
1988,loss,16,Chattanooga,01,Oklahoma
1988,loss,01,Arizona,01,Oklahoma
1985,loss,05,Louisiana Tech,01,Oklahoma
1985,loss,09,Illinois St.,01,Oklahoma
2005,loss,14,Niagara,03,Oklahoma
1985,loss,16,N.C. A&T,01,Oklahoma
1994,loss,13,New Mexico St.,04,Oklahoma St.
1999,loss,08,Syracuse,09,Oklahoma St.
2004,loss,07,Memphis,02,Oklahoma St.
2004,loss,15,Eastern Wash.,02,Oklahoma St.
2004,loss,01,Saint Joseph's,02,Oklahoma St.
2004,loss,03,Pittsburgh,02,Oklahoma St.
2003,loss,07,Indiana,02,Pittsburgh
2008,loss,13,Oral Roberts,04,Pittsburgh
2011,loss,16,UNC Asheville,01,Pittsburgh
2004,loss,06,Wisconsin,03,Pittsburgh
2002,loss,14,Central Conn. St.,03,Pittsburgh
2003,loss,15,Wagner,02,Pittsburgh
2002,loss,06,California,03,Pittsburgh
2004,loss,14,UCF,03,Pittsburgh
1996,loss,04,UCLA,13,Princeton
1998,loss,11,Western Mich.,03,Stanford
